"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.218468120E1,7.835454941E-1,-4.948425293E-2,-2.697157860E-2
4.218966562E1,7.844007611E-1,-1.055793762E-1,-8.115947247E-2
4.219465005E1,8.328341246E-1,-1.564893723E-1,-1.157618761E-1
4.219963448E1,8.710989356E-1,-1.975517273E-1,-1.258724928E-1
4.220461891E1,9.087641835E-1,-2.193622589E-1,-4.040098190E-2
4.220960333E1,8.935145736E-1,-2.077999115E-1,8.742856979E-2
4.221458776E1,8.542309999E-1,-1.725664139E-1,2.331156731E-1
4.221957219E1,7.863830328E-1,-9.006309509E-2,3.297251463E-1
4.222455662E1,6.474719048E-1,-2.238273621E-2,3.869609833E-1
4.222954104E1,4.952984452E-1,4.487228394E-2,4.809305668E-1
4.223452547E1,4.060592353E-1,5.468940735E-2,5.402517319E-1
4.223950990E1,2.511453629E-1,2.176094055E-2,5.511258841E-1
4.224449432E1,1.546903402E-1,1.762294769E-2,5.142154694E-1
4.224947875E1,1.401191354E-1,-7.762908936E-4,4.303224087E-1
4.225446318E1,1.116005927E-1,-2.385807037E-2,4.188096523E-1
4.225944760E1,8.831924200E-2,-2.781963348E-2,4.077076912E-1
4.226443203E1,6.534716487E-2,-3.655719757E-2,3.922703266E-1
4.226941646E1,-3.319087625E-2,-5.954647064E-2,3.346379995E-1
4.227440089E1,-1.401679516E-1,-7.297515869E-2,2.876892090E-1
4.227938531E1,-2.364512086E-1,-1.054048538E-1,2.370268106E-1
4.228436974E1,-2.838785052E-1,-1.376876831E-1,2.349051237E-1
4.228935417E1,-3.160201311E-1,-1.840353012E-1,2.522206306E-1
4.229433859E1,-2.761150897E-1,-1.730594635E-1,2.410700321E-1
4.229932302E1,-2.458788455E-1,-1.574363708E-1,2.395403385E-1
4.230430745E1,-2.396385074E-1,-1.371870041E-1,2.522259951E-1
4.230929188E1,-2.335877419E-1,-1.361026764E-1,2.838317156E-1
4.231427630E1,-2.423098087E-1,-1.397609711E-1,3.151793480E-1
4.231926073E1,-2.941549122E-1,-1.291141510E-1,3.841638565E-1
4.232424516E1,-2.937587202E-1,-3.301334381E-2,4.284806252E-1
4.232922958E1,-3.172510564E-1,8.138656616E-2,4.908128977E-1
4.233421401E1,-3.309709728E-1,6.677532196E-2,5.516992807E-1
4.233919844E1,-3.351340294E-1,-4.724502563E-2,5.871938467E-1
4.234418286E1,-4.815836549E-1,-2.313852310E-1,5.169301033E-1
4.234916729E1,-6.025620699E-1,-3.996496201E-1,3.753317595E-1
4.235415172E1,-6.410341859E-1,-4.952507019E-1,2.630255222E-1
4.235913615E1,-6.403450966E-1,-5.663328171E-1,1.515874863E-1
4.236412057E1,-5.913140774E-1,-5.988531113E-1,1.251971722E-2
4.236910500E1,-4.706331193E-1,-5.979156494E-1,-1.204959154E-1
4.237408943E1,-3.408821523E-1,-6.160593033E-1,-1.903120279E-1
4.237907391E1,-2.497642040E-1,-6.151819229E-1,-2.256304026E-1
4.238405838E1,-1.686360836E-1,-6.144647598E-1,-2.360249758E-1
4.238904286E1,-8.335831761E-2,-6.091747284E-1,-2.642884254E-1
4.239402734E1,2.040439844E-2,-5.423707962E-1,-2.532933950E-1
4.239901182E1,1.802173257E-1,-4.715032578E-1,-2.273224592E-1
4.240399630E1,3.479705453E-1,-3.728094101E-1,-1.298383474E-1
4.240898078E1,4.855073094E-1,-2.797050476E-1,-2.347838879E-2
4.241396526E1,5.740763545E-1,-2.158346176E-1,7.711803913E-2
4.241894974E1,6.708812714E-1,-1.381635666E-1,1.669359207E-1
4.242393422E1,7.472790480E-1,-4.206752777E-2,2.129204273E-1
4.242891870E1,7.988117933E-1,5.805683136E-2,2.248753309E-1
4.243390318E1,8.541029692E-1,1.004085541E-1,2.128397226E-1
4.243888766E1,9.131810069E-1,1.424474716E-1,2.292417288E-1
4.244387214E1,9.570808411E-1,1.652040482E-1,2.736853361E-1
4.244885662E1,9.621706009E-1,1.973724365E-1,3.266770840E-1
4.245384109E1,9.621484876E-1,2.388954163E-1,3.594843149E-1
4.245882557E1,9.476788044E-1,2.754621506E-1,3.484183550E-1
4.246381005E1,8.999403715E-1,2.738466263E-1,2.892513275E-1
4.246879453E1,8.144892454E-1,2.533426285E-1,1.872410774E-1
4.247377901E1,7.059383392E-1,2.283010483E-1,1.142895222E-1
4.247876349E1,5.840823650E-1,1.750068665E-1,2.747976780E-2
4.248374797E1,4.680838585E-1,1.268777847E-1,-5.371952057E-2
4.248873245E1,3.533358276E-1,6.010818481E-2,-1.435010433E-1
4.249371693E1,2.636580169E-1,2.706432343E-2,-2.131514549E-1
4.249870141E1,2.416106164E-1,-1.527118683E-2,-2.533359528E-1
4.250368588E1,2.105186731E-1,-3.356456757E-2,-2.881387472E-1
4.250867036E1,1.845757067E-1,-3.275394440E-2,-3.129025698E-1
4.251365484E1,1.256082952E-1,-2.723217010E-2,-3.562469482E-1
4.251863932E1,8.615142107E-2,-2.795219421E-3,-3.705276251E-1
4.252362380E1,5.656453967E-2,1.666259766E-2,-3.370383978E-1
4.252860828E1,3.685246408E-2,4.541873932E-2,-2.988597155E-1
4.253359276E1,-1.640245318E-3,1.024065018E-1,-2.893670797E-1
4.253857359E1,-2.548673749E-2,1.636304855E-1,-2.987235785E-1
4.254355443E1,-3.454667330E-2,2.290754318E-1,-3.316757679E-1
4.254853568E1,4.270374775E-3,2.844619751E-1,-3.642944098E-1
4.255351745E1,4.323601723E-2,3.156366348E-1,-4.393771887E-1
4.255849984E1,1.346383542E-1,3.512754440E-1,-5.327404737E-1
4.256348292E1,2.209767252E-1,3.723249435E-1,-5.586094856E-1
4.256846672E1,3.354846835E-1,3.884057999E-1,-5.507808924E-1
4.257345125E1,4.493219852E-1,3.900394440E-1,-5.521111488E-1
4.257843646E1,5.434513688E-1,3.725671768E-1,-5.433211327E-1
4.258342229E1,6.226180792E-1,3.551197052E-1,-5.433291197E-1
4.258840865E1,6.585310102E-1,3.234176636E-1,-5.328623056E-1
4.259339542E1,6.705568433E-1,2.918252945E-1,-5.262569189E-1
4.259838250E1,6.639669538E-1,2.745790482E-1,-5.139933825E-1
4.260336979E1,6.722844839E-1,2.715730667E-1,-4.962303638E-1
4.260835719E1,6.480896473E-1,3.111915588E-1,-4.826231003E-1
4.261334432E1,6.440280676E-1,4.025459290E-1,-5.252202749E-1
4.261832880E1,7.169586420E-1,4.312133789E-1,-6.044083834E-1
4.262331323E1,7.662827969E-1,3.216667175E-1,-6.386998892E-1
4.262829766E1,7.823843956E-1,1.842155457E-1,-6.091244221E-1
4.263328208E1,7.607263327E-1,7.603168488E-2,-5.682361126E-1
4.263826651E1,7.728511095E-1,4.432010651E-2,-5.017248392E-1
4.264325094E1,8.039342165E-1,3.150939941E-2,-4.480932951E-1
4.264823537E1,7.919272184E-1,6.600379944E-2,-3.602154255E-1
4.265321609E1,7.464634180E-1,1.094942093E-1,-2.910376787E-1
4.265819682E1,6.821527481E-1,1.667556763E-1,-2.647615671E-1
4.266317797E1,6.660984755E-1,1.712284088E-1,-2.528123856E-1
4.266815964E1,6.979701519E-1,1.470966339E-1,-2.835770845E-1
4.267314193E1,7.726629376E-1,4.236221313E-2,-2.997226715E-1
4.267812490E1,8.183477521E-1,-4.259204865E-2,-3.297915459E-1
4.268310859E1,7.970021963E-1,-1.602325439E-1,-3.590369225E-1
4.268809302E1,7.185487747E-1,-2.675380707E-1,-3.685412407E-1
4.269307812E1,6.358551383E-1,-3.741025925E-1,-3.062148094E-1
4.269806385E1,5.345064402E-1,-4.609365463E-1,-1.678997278E-1
4.270305016E1,4.384671450E-1,-4.664058685E-1,4.540920258E-2
4.270803693E1,4.237280786E-1,-4.623718262E-1,3.471156359E-1
4.271302406E1,4.136893749E-1,-3.965864182E-1,7.028172016E-1
4.271801146E1,4.367683530E-1,-3.121738434E-1,1.073501348E0
4.272299896E1,4.545859396E-1,-1.617355347E-1,1.430285335E0
4.272798646E1,4.907587767E-1,2.101993561E-2,1.730244040E0
4.273297115E1,5.357550383E-1,2.026519775E-1,1.978289366E0
4.273795557E1,5.891797543E-1,3.310050964E-1,2.122379065E0
4.274294000E1,5.937463045E-1,4.397621155E-1,2.153939486E0
4.274792443E1,5.880286694E-1,4.863424301E-1,2.078669071E0
4.275290885E1,5.383641124E-1,4.379692078E-1,1.869294763E0
4.275789328E1,3.310016096E-1,3.998031616E-1,1.541664481E0
4.276287771E1,8.625228703E-2,2.908773422E-1,1.192457914E0
4.276786214E1,-2.521394789E-1,1.354045868E-1,8.793604374E-1
4.277284656E1,-5.688636899E-1,-3.306770325E-2,6.308712959E-1
4.277783099E1,-7.827416658E-1,-2.145204544E-1,4.800431728E-1
4.278281542E1,-9.149512053E-1,-3.878650665E-1,3.573505878E-1
4.278779984E1,-9.739153385E-1,-5.181207657E-1,2.976031303E-1
4.279278427E1,-9.498729110E-1,-6.244869232E-1,2.911748886E-1
4.279776870E1,-9.483719468E-1,-6.926012039E-1,3.330030441E-1
4.280275312E1,-1.012718439E0,-6.746578217E-1,3.703165054E-1
4.280773755E1,-1.095200062E0,-6.233701706E-1,4.079161882E-1
4.281272198E1,-1.224745512E0,-5.579004288E-1,4.553312063E-1
4.281770641E1,-1.387225389E0,-4.495000839E-1,5.313862562E-1
4.282269083E1,-1.544280410E0,-3.890428543E-1,5.975390673E-1
4.282767526E1,-1.691197395E0,-3.716211319E-1,6.152421236E-1
4.283265969E1,-1.808910131E0,-3.923196793E-1,6.368085146E-1
4.283764412E1,-1.935899019E0,-4.080009460E-1,6.524736881E-1
4.284262854E1,-2.009930372E0,-4.521169662E-1,6.381820440E-1
4.284761297E1,-2.040706635E0,-5.007600784E-1,5.893980265E-1
4.285259740E1,-2.047751665E0,-5.061416626E-1,4.968717098E-1
4.285758182E1,-2.007230282E0,-4.588403702E-1,3.993448019E-1
4.286256625E1,-1.900311947E0,-3.972940445E-1,3.069671392E-1
4.286755068E1,-1.775232434E0,-3.263378143E-1,2.725815773E-1
4.287253510E1,-1.627568007E0,-2.125396729E-1,2.293972969E-1
4.287751953E1,-1.486083746E0,-9.423542023E-2,2.158081532E-1
4.288250396E1,-1.293445587E0,-3.353977203E-2,2.315173149E-1
4.288748839E1,-1.169351816E0,3.186035156E-2,2.474825382E-1
4.289247281E1,-1.027400017E0,1.163396835E-1,2.491612434E-1
4.289745724E1,-9.008536339E-1,1.720714569E-1,2.412085533E-1
4.290244167E1,-7.514041066E-1,1.704149246E-1,2.092055082E-1
4.290742609E1,-6.938421726E-1,2.071256638E-1,1.482301950E-1
4.291241052E1,-6.321128607E-1,1.769466400E-1,8.694028854E-2
4.291739495E1,-5.949094296E-1,1.660366058E-1,1.580715179E-2
4.292237938E1,-5.914787650E-1,1.743259430E-1,-6.023168564E-2
4.292736380E1,-5.305075049E-1,1.396160126E-1,-9.820127487E-2
4.293234823E1,-5.220730305E-1,1.097612381E-1,-1.363041401E-1
4.293733266E1,-4.941139817E-1,6.559562683E-2,-1.648859978E-1
4.294231708E1,-4.896277785E-1,1.189422607E-2,-1.695237160E-1
4.294730151E1,-4.989802539E-1,-4.659461975E-2,-1.930828094E-1
4.295228594E1,-5.270603895E-1,-9.556198120E-2,-2.162015438E-1
4.295727036E1,-5.977638960E-1,-1.302738190E-1,-2.243680954E-1
4.296225479E1,-6.969184875E-1,-1.364412308E-1,-2.317185402E-1
4.296723922E1,-8.436232805E-1,-5.675506592E-2,-2.189495564E-1
4.297222365E1,-9.372661114E-1,6.081771851E-2,-1.811745167E-1
4.297720807E1,-1.020991325E0,2.210063934E-1,-1.471009254E-1
4.298219250E1,-1.104371309E0,3.423929214E-1,-9.734392166E-2
4.298717693E1,-1.135145783E0,4.154825211E-1,-2.718329430E-2
4.299216135E1,-1.209318280E0,4.977521896E-1,3.936910629E-2
4.299714578E1,-1.264586687E0,5.653057098E-1,1.069402695E-1
4.300213021E1,-1.248327017E0,5.943031311E-1,1.800572872E-1
4.300711464E1,-1.246811748E0,6.661939621E-1,2.582957745E-1
4.301209906E1,-1.221634030E0,6.996688843E-1,3.222986460E-1
4.301708349E1,-1.215745687E0,7.235527039E-1,3.908444643E-1
4.302206792E1,-1.200129986E0,7.474985123E-1,4.731199741E-1
4.302705234E1,-1.145565510E0,7.476291656E-1,5.449578762E-1
4.303203677E1,-1.061662912E0,7.527227402E-1,6.157180071E-1
4.303702120E1,-9.486281276E-1,7.389030457E-1,6.805163622E-1
4.304200562E1,-8.354855180E-1,7.397623062E-1,7.342892885E-1
4.304699005E1,-7.270604372E-1,7.696743011E-1,7.816839218E-1
4.305197448E1,-6.087272167E-1,7.760267258E-1,8.512401581E-1
4.305695896E1,-4.519324899E-1,7.540798187E-1,9.429191351E-1
4.306194344E1,-2.855472565E-1,7.183046341E-1,1.056390047E0
4.306692792E1,-1.097742915E-1,6.782960892E-1,1.119889259E0
4.307191240E1,3.683501482E-2,6.532306671E-1,1.195557714E0
4.307689688E1,1.399161816E-1,6.287603378E-1,1.288102388E0
4.308188135E1,2.615023851E-1,6.001367569E-1,1.387834430E0
4.308686583E1,3.491093814E-1,5.434827805E-1,1.456323862E0
4.309185031E1,4.311915040E-1,5.066747665E-1,1.546182871E0
4.309683479E1,5.364562273E-1,4.658107758E-1,1.642872334E0
4.310181927E1,5.546212792E-1,4.256753922E-1,1.583801866E0
4.310680375E1,5.478101969E-1,4.148759842E-1,1.608619452E0
4.311178823E1,5.159616470E-1,3.663969040E-1,1.592943907E0
4.311677271E1,4.780974984E-1,3.280715942E-1,1.570429802E0
4.312175719E1,4.006353617E-1,3.141736984E-1,1.531730413E0
4.312674167E1,3.412545323E-1,3.054981232E-1,1.505618572E0
4.313172615E1,2.903922796E-1,3.019762039E-1,1.458791256E0
4.313671062E1,2.385712564E-1,2.796716690E-1,1.448646069E0
4.314169510E1,1.571226120E-1,2.625131607E-1,1.417686701E0
4.314667958E1,7.017707825E-2,2.456684113E-1,1.370797634E0
4.315166406E1,-7.604122162E-3,2.530107498E-1,1.327138782E0
4.315664854E1,-7.594692707E-2,2.414073944E-1,1.301183701E0
4.316163302E1,-1.252184808E-1,2.252035141E-1,1.273810148E0
4.316661750E1,-1.408787370E-1,2.091417313E-1,1.264235258E0
4.317160198E1,-1.517144442E-1,1.788835526E-1,1.238846779E0
4.317658646E1,-1.383118331E-1,1.391620636E-1,1.207412004E0
4.318157094E1,-1.055532694E-1,8.993053436E-2,1.151054859E0
4.318655542E1,-7.732859254E-2,5.508899689E-2,1.108106852E0
4.319153990E1,-7.746997476E-2,3.457832336E-2,1.069133997E0
4.319652438E1,-1.011076570E-1,3.309631348E-2,9.961768985E-1
4.320150885E1,-1.288983822E-1,2.189159393E-2,9.563394189E-1
4.320649333E1,-1.370037496E-1,2.008819580E-2,9.496893883E-1
4.321147781E1,-1.446311176E-1,8.532524109E-3,9.332071543E-1
4.321646229E1,-1.760150492E-1,-7.982254028E-3,9.261007905E-1
4.322144677E1,-2.121852040E-1,-1.509284973E-2,9.426740408E-1
4.322643125E1,-2.963324189E-1,-2.236270905E-2,9.254289865E-1
4.323141573E1,-3.518699110E-1,-1.095771790E-3,8.791489601E-1
4.323640021E1,-4.075236320E-1,1.517772675E-2,8.326660395E-1
4.324138464E1,-5.110138655E-1,-2.243995667E-3,8.051502705E-1
4.324636906E1,-5.569859743E-1,-2.462291718E-2,7.917490602E-1
4.325135349E1,-6.269216537E-1,-3.281784058E-2,7.971773148E-1
4.325633792E1,-6.680942774E-1,-4.117584229E-2,8.355569243E-1
4.326132234E1,-7.237588167E-1,-1.621818542E-2,8.924534917E-1
4.326630677E1,-8.032835722E-1,3.721809387E-2,9.008967876E-1
4.327129120E1,-9.017904997E-1,9.037017822E-2,9.328861833E-1
4.327627563E1,-9.233387709E-1,1.288919449E-1,1.002635002E0
4.328126005E1,-9.637805223E-1,1.719112396E-1,1.086340308E0
4.328624448E1,-9.751746058E-1,2.241992950E-1,1.131381631E0
4.329122891E1,-9.287133813E-1,2.235345840E-1,1.147734761E0
4.329621333E1,-8.727659583E-1,2.082395554E-1,1.111732960E0
4.330119776E1,-8.169178963E-1,2.117795944E-1,1.038255811E0
4.330618219E1,-7.948677540E-1,2.102222443E-1,9.706034660E-1
4.331116662E1,-7.108420730E-1,2.561893463E-1,8.753512502E-1
4.331615104E1,-6.413958073E-1,2.970275879E-1,7.955803275E-1
4.332113547E1,-5.431961417E-1,3.662462234E-1,7.309589982E-1
4.332611990E1,-3.872447610E-1,5.020942688E-1,7.241396904E-1
4.333110432E1,-2.214249223E-1,6.184358597E-1,7.696447372E-1
4.333608875E1,-1.366934180E-1,6.292371750E-1,8.858779669E-1
4.334107318E1,-1.330272555E-1,5.872373581E-1,9.527890682E-1
4.334605760E1,-7.132789493E-2,5.259523392E-1,9.131556153E-1
4.335104203E1,-3.801105917E-2,6.318960190E-1,7.388821840E-1
4.335602646E1,-2.325597405E-2,5.078859329E-1,4.645865560E-1
4.336101089E1,8.249615133E-2,5.033273697E-1,3.303310275E-1
4.336599531E1,8.246989548E-2,6.180906296E-1,3.124445379E-1
4.337097974E1,-4.687802494E-2,5.268383026E-1,3.579878211E-1
4.337596417E1,5.416348577E-3,3.015832901E-1,5.243792534E-1
4.338094859E1,-4.807507992E-2,1.816339493E-1,7.489911914E-1
4.338593302E1,-2.502520978E-1,-2.205114365E-1,8.352152705E-1
4.339091745E1,-5.049651861E-1,-6.510324478E-1,8.882231712E-1
4.339590188E1,-7.926508784E-1,-1.085980415E0,8.170849085E-1
4.340088630E1,-1.203568697E0,-1.530133247E0,5.933575630E-1
4.340587073E1,-1.545926213E0,-1.859125137E0,2.031324506E-1
4.341085516E1,-1.785925388E0,-2.316976547E0,-3.957709968E-1
4.341583958E1,-1.780348420E0,-2.635668755E0,-1.054131985E0
4.342082401E1,-1.606345534E0,-2.867925644E0,-1.799859405E0
4.342580844E1,-1.326605082E0,-2.870310783E0,-2.574466944E0
4.343079286E1,-9.742529988E-1,-2.595202446E0,-3.237953901E0
4.343577729E1,-5.300008655E-1,-2.181545258E0,-3.674391747E0
4.344076172E1,-6.105644256E-2,-1.729863167E0,-3.729935408E0
4.344574615E1,2.886799872E-1,-1.206688881E0,-3.447843552E0
4.345073057E1,4.810574055E-1,-6.982059479E-1,-2.957886457E0
4.345571500E1,6.070038080E-1,-1.374893188E-1,-2.332987070E0
4.346069943E1,7.141771317E-1,3.557510376E-1,-1.593973160E0
4.346568385E1,8.501676321E-1,8.436746597E-1,-8.386465311E-1
4.347066828E1,1.100468993E0,1.407491684E0,-1.603346914E-1
4.347565271E1,1.406879902E0,1.874875069E0,4.915232658E-1
4.348063714E1,1.587028623E0,2.226763248E0,1.052648067E0
4.348562156E1,1.669353485E0,2.472827435E0,1.344443560E0
4.349060599E1,1.634584069E0,2.417094707E0,1.299059153E0
4.349559042E1,1.415809393E0,1.820799828E0,9.355597496E-1
4.350057484E1,1.109024405E0,7.133054733E-1,2.786267996E-1
4.350555927E1,7.581686974E-1,-5.126094818E-1,-6.419088840E-1
4.351054370E1,4.841315746E-1,-1.785051346E0,-1.599376321E0
4.351552812E1,2.780227661E-1,-3.108708382E0,-2.505871296E0
4.352051255E1,1.115298420E-1,-4.368689537E0,-3.388606548E0
4.352549698E1,-7.262692600E-2,-5.574565887E0,-4.226811409E0
4.353048141E1,-2.932567298E-1,-6.558931351E0,-5.066770077E0
4.353546583E1,-3.964236379E-1,-7.408027649E0,-5.868060112E0
4.354045026E1,-4.678099751E-1,-7.811014175E0,-6.829165459E0
4.354543469E1,-4.587039649E-1,-7.500450134E0,-7.956238747E0
4.355041912E1,-2.061712742E-1,-6.352754593E0,-8.882846832E0
4.355540354E1,5.926801264E-2,-4.402438164E0,-9.067385674E0
4.356038797E1,5.953282118E-2,-2.253228188E0,-8.377362251E0
4.356537240E1,-2.243947834E-1,-5.177927017E-1,-6.897467613E0
4.357035682E1,-5.335418582E-1,7.897148132E-1,-5.005713940E0
4.357534125E1,-4.708966017E-1,1.660017014E0,-3.175297499E0
4.358032568E1,2.416539192E-2,2.131813049E0,-1.562515020E0
4.358531010E1,7.003633976E-1,2.454311848E0,-2.461978495E-1
4.359029453E1,1.440987229E0,2.699533939E0,8.247894049E-1
4.359527896E1,2.110750914E0,2.815101624E0,1.606263041E0
4.360026339E1,2.665784359E0,2.743921757E0,2.026134014E0
4.360524781E1,3.139069319E0,2.405053616E0,1.965212345E0
4.361023224E1,3.534785748E0,1.880233765E0,1.616453528E0
4.361521667E1,3.728032827E0,1.294118881E0,1.210718632E0
4.362020109E1,3.690337420E0,6.611566544E-1,8.161048889E-1
4.362518552E1,3.455907106E0,9.616947174E-2,4.762427807E-1
4.363016995E1,3.049664021E0,-2.527065277E-1,1.293129325E-1
4.363515438E1,2.601777554E0,-4.097032547E-1,-2.050668597E-1
4.364013880E1,2.089017868E0,-4.181413651E-1,-6.320121288E-1
4.364512323E1,1.436096311E0,-2.256584167E-1,-1.141440511E0
4.365010766E1,8.740946054E-1,5.435943604E-5,-1.737573981E0
4.365509208E1,4.661038518E-1,1.967391968E-1,-2.409571409E0
4.366007651E1,2.029802799E-1,3.165874481E-1,-2.974413633E0
4.366506094E1,-2.000907063E-2,3.357563019E-1,-3.311376572E0
4.367004536E1,-1.402865797E-1,2.495775223E-1,-3.444118261E0
4.367502979E1,-2.631482482E-1,4.861545563E-2,-3.401391745E0
4.368001422E1,-3.551608622E-1,-2.191600800E-1,-3.207575560E0
4.368499865E1,-4.404156506E-1,-4.436702728E-1,-2.891962528E0
4.368998307E1,-4.853167534E-1,-5.723609924E-1,-2.479176283E0
4.369496750E1,-4.708017409E-1,-6.388225555E-1,-2.032274246E0
4.369995193E1,-3.783036470E-1,-5.857181549E-1,-1.561610222E0
4.370493635E1,-2.607687712E-1,-4.705667496E-1,-1.144462585E0
4.370992078E1,-1.662557572E-1,-2.790775299E-1,-8.673093915E-1
4.371490526E1,-8.075486124E-2,-8.784484863E-2,-6.920709610E-1
4.371988974E1,-9.313836694E-3,1.222810745E-1,-5.901176929E-1
4.372487422E1,9.439766407E-3,3.465194702E-1,-6.430581808E-1
4.372985870E1,1.864647865E-2,5.800762177E-1,-8.219929338E-1
4.373484318E1,3.275167942E-2,7.942428589E-1,-1.045247078E0
4.373982766E1,1.141047031E-1,9.316368103E-1,-1.259628415E0
4.374481214E1,2.147409767E-1,9.971237183E-1,-1.450281620E0
4.374979662E1,2.772118449E-1,1.009916306E0,-1.540468931E0
4.375478109E1,3.348971307E-1,9.652919769E-1,-1.534845233E0
4.375976557E1,3.540168405E-1,8.872470856E-1,-1.457598686E0
4.376475005E1,2.771759629E-1,8.045225143E-1,-1.352014065E0
4.376973453E1,1.808880717E-1,7.458305359E-1,-1.294842005E0
4.377471901E1,4.128567874E-2,6.681108475E-1,-1.305343628E0
4.377970349E1,-7.407177985E-2,5.809345245E-1,-1.383272290E0
4.378468797E1,-1.074057370E-1,4.316787720E-1,-1.537647128E0
4.378967245E1,-1.064195633E-1,2.873353958E-1,-1.686200500E0
4.379465693E1,-4.244326055E-2,1.430845261E-1,-1.751809359E0
4.379964141E1,-1.873299479E-3,1.805019379E-2,-1.677095294E0
4.380462588E1,4.399068654E-2,-1.021280289E-1,-1.519946337E0
4.380961037E1,1.046208739E-1,-1.982984543E-1,-1.328969955E0
4.381459484E1,1.463662535E-1,-2.321949005E-1,-1.138358116E0
4.381957932E1,2.456508130E-1,-2.277822495E-1,-9.437881708E-1
4.382456380E1,3.496079445E-1,-1.659612656E-1,-7.645887136E-1
4.382954828E1,4.627117515E-1,-8.025836945E-2,-6.105464101E-1
4.383453276E1,5.319987535E-1,1.017856598E-2,-5.246577263E-1
4.383951724E1,5.858571529E-1,1.244850159E-1,-4.925418496E-1
4.384450172E1,5.814790726E-1,1.956872940E-1,-4.473359585E-1
4.384948620E1,5.667268634E-1,2.812299728E-1,-4.081927538E-1
4.385447068E1,4.890591502E-1,3.763208389E-1,-3.799908161E-1
4.385945516E1,4.395515919E-1,4.378967285E-1,-4.056136012E-1
4.386443958E1,3.896153569E-1,4.755582809E-1,-4.753915668E-1
4.386942401E1,3.729002178E-1,4.893188477E-1,-5.411925912E-1
4.387440844E1,3.558899760E-1,4.552812576E-1,-5.931984782E-1
4.387939286E1,3.338051438E-1,4.069728851E-1,-6.312714219E-1
4.388437729E1,3.308132589E-1,3.204908371E-1,-6.792852283E-1
4.388936172E1,3.708050251E-1,2.676124573E-1,-6.893004179E-1
4.389434615E1,3.867057264E-1,2.100257874E-1,-6.946286559E-1
4.389933057E1,3.881160617E-1,1.525278091E-1,-6.906501055E-1
4.390431500E1,3.845725358E-1,1.190319061E-1,-7.012897134E-1
4.390929943E1,4.049392939E-1,1.047286987E-1,-7.362000942E-1
4.391428385E1,4.394507408E-1,7.611751556E-2,-7.762153149E-1
4.391926828E1,4.212025106E-1,6.669521332E-2,-7.926741838E-1
4.392425271E1,4.266486466E-1,4.772949219E-2,-7.949037552E-1
4.392923714E1,3.936195970E-1,-9.484291077E-3,-7.155995965E-1
4.393422156E1,3.412069678E-1,-6.663703918E-2,-6.026775241E-1
4.393920599E1,2.408992350E-1,-1.045961380E-1,-4.945442677E-1
4.394419042E1,1.407102644E-1,-1.138019562E-1,-3.580881953E-1
4.394917484E1,1.181313396E-2,-1.325340271E-1,-2.796943784E-1
4.395415927E1,-1.552182734E-1,-1.129398346E-1,-2.404715419E-1
4.395914370E1,-3.076210618E-1,-8.855628967E-2,-2.545651793E-1
4.396412812E1,-4.118737280E-1,-4.027652740E-2,-3.024723530E-1
4.396911255E1,-4.870512486E-1,-1.622200012E-3,-3.695999980E-1
4.397409698E1,-5.379125476E-1,7.046127319E-2,-4.033200145E-1
4.397908141E1,-5.549939871E-1,1.185398102E-1,-4.801366925E-1
4.398406583E1,-5.766595602E-1,1.617727280E-1,-5.090759993E-1
4.398905026E1,-5.503886342E-1,2.001676559E-1,-5.045872331E-1
4.399403469E1,-5.336553454E-1,2.337312698E-1,-4.714885950E-1
4.399901912E1,-5.216875076E-1,2.720327377E-1,-4.767131209E-1
4.400400354E1,-5.096010566E-1,2.815685272E-1,-4.528953433E-1
4.400898797E1,-4.494998455E-1,2.767133713E-1,-4.237820804E-1
